api_1_tool_name,api_2_tool_name,api_1_name,api_2_name,api_1,api_2,dependent_parameters,dependency_description
MoviesDatabase,Spotify,/titles/{id}/ratings,Track lyrics,049bc5ac3fbef2db43d9d231fc04765e3dc0e833cce72b53cef53cfec3cf69e8,16bbee001e2992e26a330230551bc4690d4813a2749c758cee7eb4d87af4641a,"[{""name_in_first_api"": ""id"", ""name_in_second_api"": ""id"", ""description"": ""This parameter represents the unique identifier for a title or track, used to retrieve specific information.""}]",
MoviesDatabase,Spotify,/titles/{id}/ratings,Album metadata,049bc5ac3fbef2db43d9d231fc04765e3dc0e833cce72b53cef53cfec3cf69e8,09753b59a07a250ac9bbfec5e2bf2a835848497d9a2b4d85b884da2ad1a2c079,"[{""name_in_first_api"": ""id"", ""name_in_second_api"": ""id"", ""description"": ""This parameter represents the unique identifier for a title in the MoviesDatabase API and an album in the Spotify API.""}]",
MoviesDatabase,Spotify,/titles/{id}/ratings,Artist albums,049bc5ac3fbef2db43d9d231fc04765e3dc0e833cce72b53cef53cfec3cf69e8,65d53e7bc8e99caefd77db73dcaefdde1c8ef41c66376ca44d61e275ddb48cd3,"[{""name_in_first_api"": ""id"", ""name_in_second_api"": ""id"", ""description"": ""This parameter represents the unique identifier of a title or artist, used to fetch detailed information or albums.""}]",
MoviesDatabase,Spotify,/titles/{id}/ratings,Artist related,049bc5ac3fbef2db43d9d231fc04765e3dc0e833cce72b53cef53cfec3cf69e8,529dcb31d41271816bcf1c72ca686b3b9359cbca252aeaa95ce46366273d214c,"[{""name_in_first_api"": ""id"", ""name_in_second_api"": ""id"", ""description"": ""This parameter represents the unique identifier for a title or artist, used to retrieve specific data.""}]",
MoviesDatabase,Spotify,/titles/{id}/ratings,Genre View,049bc5ac3fbef2db43d9d231fc04765e3dc0e833cce72b53cef53cfec3cf69e8,8b47cc087eb863e507b18f672277dbc0dc0ea65ea966cdf6fb9d43b7ec2a73de,"[{""name_in_first_api"": ""id"", ""name_in_second_api"": ""id"", ""description"": ""This parameter represents the unique identifier for a title in the MoviesDatabase API and a genre in the Spotify API.""}]",
MoviesDatabase,MoviesDatabase,/titles/{id}/crew,/titles/{id}/main_actors,8dbaec278254f64e564f8624a7dffda6308812e4a1d584611c72d03aa5ec7150,657641d9ba8540393ec50f6c9123f15115bd4dd3a0c15a163d73dddbc1bbe156,"[{""name_in_first_api"": ""id"", ""name_in_second_api"": ""id"", ""description"": ""This parameter represents the Imdb Id of the title, which is used to fetch crew or main actors information.""}]",
MoviesDatabase,MoviesDatabase,/titles/{id}/crew,/titles/series/{seriesId}/{season},8dbaec278254f64e564f8624a7dffda6308812e4a1d584611c72d03aa5ec7150,f2ad35e1daab347cc8980d11f754a6c85a9283877513bc1f26d9b447aff5e80a,"[{""name_in_first_api"": ""id"", ""name_in_second_api"": ""seriesId"", ""description"": ""This parameter represents the Imdb Id of a title, which can be used as the Series Imdb Id in the second API to fetch details about a specific season of that series.""}]",
MoviesDatabase,Anime DB,/titles/{id}/crew,Get All,8dbaec278254f64e564f8624a7dffda6308812e4a1d584611c72d03aa5ec7150,3f8778dc539a81ca252bbbf1a3c5286dc7b6cb7ee13469148ff25c641245c380,"[{""name_in_first_api"": ""id"", ""name_in_second_api"": ""_id"", ""description"": ""This parameter represents the unique identifier of a title or anime.""}]",
MoviesDatabase,Anime DB,/titles/{id}/crew,Get by id,8dbaec278254f64e564f8624a7dffda6308812e4a1d584611c72d03aa5ec7150,7382f9429c286a02d92e646ae387d1f03d1aef4ddc201bea72bdf53e6ce33d43,"[{""name_in_first_api"": ""id"", ""name_in_second_api"": ""id"", ""description"": ""This parameter represents the unique identifier of the title or anime, used to retrieve detailed information about it.""}]",
MoviesDatabase,MoviesDatabase,/titles/{id}/crew,/titles/{id}/aka,8dbaec278254f64e564f8624a7dffda6308812e4a1d584611c72d03aa5ec7150,1f2753718bfb8270bfbab48106bc6ce49b6091a3634594f454f8981589215872,"[{""name_in_first_api"": ""id"", ""name_in_second_api"": ""id"", ""description"": ""This parameter represents the Imdb Id of the title, which is used to retrieve specific information about a movie, series, or episode.""}]",
MoviesDatabase,MoviesDatabase,/titles/{id}/crew,/titles/x/titles-by-ids,8dbaec278254f64e564f8624a7dffda6308812e4a1d584611c72d03aa5ec7150,d7357c40f5149a7e308ff9f226b2a8c503adf4b4167e5aee3a0a73ed303cd13b,"[{""name_in_first_api"": ""id"", ""name_in_second_api"": ""idsList"", ""description"": ""This parameter represents the Imdb Id of a title, which can be used to retrieve detailed crew information and can also be used to fetch multiple titles by their IMDb IDs.""}]",
MoviesDatabase,Advanced Movie Search,/titles/{id}/crew,Search by Genre,8dbaec278254f64e564f8624a7dffda6308812e4a1d584611c72d03aa5ec7150,29dfaeb4e52690e574b8c62a8387d331524712833a24153c19a852f1fe26738a,"[{""name_in_first_api"": ""id"", ""name_in_second_api"": ""id"", ""description"": ""This parameter represents the Imdb Id of a title, which can be used to search for detailed crew information in the MoviesDatabase API and to identify specific movies in the Advanced Movie Search API.""}]",
MoviesDatabase,Advanced Movie Search,/titles/{id}/crew,Search by Name,8dbaec278254f64e564f8624a7dffda6308812e4a1d584611c72d03aa5ec7150,fcc70959abedb57d9165d4e3f30a3f3e484a685733e4e3a54ce4d14721417f47,"[{""name_in_first_api"": ""id"", ""name_in_second_api"": ""query"", ""description"": ""This parameter represents the Imdb Id of a title, which can be used as a search query in the second API to find related movies.""}]",
MoviesDatabase,Advanced Movie Search,/titles/{id}/crew,Get Detailed Response,8dbaec278254f64e564f8624a7dffda6308812e4a1d584611c72d03aa5ec7150,b49716314b40bd81f8474858318cd562b8238311420d567333600a4ab9dd1435,"[{""name_in_first_api"": ""id"", ""name_in_second_api"": ""movie_id"", ""description"": ""This parameter represents the unique identifier of a movie, which is used to retrieve detailed information about the movie.""}]",
MoviesDatabase,Spotify,/titles/{id}/crew,Album metadata,8dbaec278254f64e564f8624a7dffda6308812e4a1d584611c72d03aa5ec7150,09753b59a07a250ac9bbfec5e2bf2a835848497d9a2b4d85b884da2ad1a2c079,"[{""name_in_first_api"": ""id"", ""name_in_second_api"": ""id"", ""description"": ""This parameter represents the unique identifier for a title in the MoviesDatabase API and an album in the Spotify API.""}]",
MoviesDatabase,Spotify,/titles/{id}/crew,Artist related,8dbaec278254f64e564f8624a7dffda6308812e4a1d584611c72d03aa5ec7150,529dcb31d41271816bcf1c72ca686b3b9359cbca252aeaa95ce46366273d214c,"[{""name_in_first_api"": ""id"", ""name_in_second_api"": ""id"", ""description"": ""This parameter represents the unique identifier for a title or artist, used to retrieve detailed information.""}]",
MoviesDatabase,Spotify,/titles/{id}/crew,Artist albums,8dbaec278254f64e564f8624a7dffda6308812e4a1d584611c72d03aa5ec7150,65d53e7bc8e99caefd77db73dcaefdde1c8ef41c66376ca44d61e275ddb48cd3,"[{""name_in_first_api"": ""id"", ""name_in_second_api"": ""id"", ""description"": ""This parameter represents the unique identifier for a title in the MoviesDatabase API and an artist in the Spotify API.""}]",
MoviesDatabase,MoviesDatabase,/titles/series/{seriesId}/{season},/titles/{id}/main_actors,f2ad35e1daab347cc8980d11f754a6c85a9283877513bc1f26d9b447aff5e80a,657641d9ba8540393ec50f6c9123f15115bd4dd3a0c15a163d73dddbc1bbe156,"[{""name_in_first_api"": ""seriesId"", ""name_in_second_api"": ""id"", ""description"": ""This parameter represents the Series Imdb Id which is used to fetch main actors for a specific title.""}]",
MoviesDatabase,MoviesDatabase,/titles/series/{seriesId}/{season},/titles/{id}/aka,f2ad35e1daab347cc8980d11f754a6c85a9283877513bc1f26d9b447aff5e80a,1f2753718bfb8270bfbab48106bc6ce49b6091a3634594f454f8981589215872,"[{""name_in_first_api"": ""seriesId"", ""name_in_second_api"": ""id"", ""description"": ""This parameter represents the Series Imdb Id, which is used to identify a specific series in both APIs.""}]",
MoviesDatabase,Spotify,/titles/{id}/crew,Search,8dbaec278254f64e564f8624a7dffda6308812e4a1d584611c72d03aa5ec7150,3363fc82305d6113cf5f55d0a5e78d2235d1a24fb1061eccf194be757cb810e4,"[{""name_in_first_api"": ""id"", ""name_in_second_api"": ""q"", ""description"": ""This parameter represents the Imdb Id of a title, which can be used as a search query in the Spotify API to find related content.""}]",
MoviesDatabase,MoviesDatabase,/titles/series/{seriesId}/{season},/titles/x/titles-by-ids,f2ad35e1daab347cc8980d11f754a6c85a9283877513bc1f26d9b447aff5e80a,d7357c40f5149a7e308ff9f226b2a8c503adf4b4167e5aee3a0a73ed303cd13b,"[{""name_in_first_api"": ""seriesId"", ""name_in_second_api"": ""idsList"", ""description"": ""This parameter represents the series ID from the first API, which can be used as part of a comma-separated list of IDs in the second API.""}]",
MoviesDatabase,Anime DB,/titles/series/{seriesId}/{season},Get by id,f2ad35e1daab347cc8980d11f754a6c85a9283877513bc1f26d9b447aff5e80a,7382f9429c286a02d92e646ae387d1f03d1aef4ddc201bea72bdf53e6ce33d43,"[{""name_in_first_api"": ""seriesId"", ""name_in_second_api"": ""id"", ""description"": ""This parameter represents the unique identifier for a series or anime, which is used to retrieve detailed information about it.""}]",
MoviesDatabase,Anime DB,/titles/series/{seriesId}/{season},Get All,f2ad35e1daab347cc8980d11f754a6c85a9283877513bc1f26d9b447aff5e80a,3f8778dc539a81ca252bbbf1a3c5286dc7b6cb7ee13469148ff25c641245c380,"[{""name_in_first_api"": ""seriesId"", ""name_in_second_api"": ""page"", ""description"": ""This parameter represents the unique identifier for a series in the MoviesDatabase API and the page number in the Anime DB API.""}, {""name_in_first_api"": ""season"", ""name_in_second_api"": ""size"", ""description"": ""This parameter represents the season number in the MoviesDatabase API and the number of items per page in the Anime DB API.""}]",
MoviesDatabase,Advanced Movie Search,/titles/series/{seriesId}/{season},Get Detailed Response,f2ad35e1daab347cc8980d11f754a6c85a9283877513bc1f26d9b447aff5e80a,b49716314b40bd81f8474858318cd562b8238311420d567333600a4ab9dd1435,"[{""name_in_first_api"": ""seriesId"", ""name_in_second_api"": ""movie_id"", ""description"": ""This parameter represents the unique identifier for a series or movie, used to fetch detailed information.""}]",
MoviesDatabase,Advanced Movie Search,/titles/series/{seriesId}/{season},Search by Genre,f2ad35e1daab347cc8980d11f754a6c85a9283877513bc1f26d9b447aff5e80a,29dfaeb4e52690e574b8c62a8387d331524712833a24153c19a852f1fe26738a,"[{""name_in_first_api"": ""seriesId"", ""name_in_second_api"": ""id"", ""description"": ""This parameter represents the unique identifier for a series or movie, used to retrieve detailed information.""}]",
MoviesDatabase,Advanced Movie Search,/titles/series/{seriesId}/{season},Search by Name,f2ad35e1daab347cc8980d11f754a6c85a9283877513bc1f26d9b447aff5e80a,fcc70959abedb57d9165d4e3f30a3f3e484a685733e4e3a54ce4d14721417f47,"[{""name_in_first_api"": ""seriesId"", ""name_in_second_api"": ""query"", ""description"": ""This parameter represents the series ID from the MoviesDatabase API that can be used as a query in the Advanced Movie Search API to search for the same series.""}]",
MoviesDatabase,Spotify,/titles/series/{seriesId}/{season},Artist albums,f2ad35e1daab347cc8980d11f754a6c85a9283877513bc1f26d9b447aff5e80a,65d53e7bc8e99caefd77db73dcaefdde1c8ef41c66376ca44d61e275ddb48cd3,"[{""name_in_first_api"": ""seriesId"", ""name_in_second_api"": ""id"", ""description"": ""This parameter represents the unique identifier for a series or artist, used to retrieve specific data.""}]",
MoviesDatabase,MoviesDatabase,/titles/{id}/main_actors,/titles/{id}/aka,657641d9ba8540393ec50f6c9123f15115bd4dd3a0c15a163d73dddbc1bbe156,1f2753718bfb8270bfbab48106bc6ce49b6091a3634594f454f8981589215872,"[{""name_in_first_api"": ""id"", ""name_in_second_api"": ""id"", ""description"": ""This parameter represents the Imdb Id of the title, which is used to fetch main actors and alternate titles.""}]",
MoviesDatabase,MoviesDatabase,/titles/{id}/main_actors,/titles/x/titles-by-ids,657641d9ba8540393ec50f6c9123f15115bd4dd3a0c15a163d73dddbc1bbe156,d7357c40f5149a7e308ff9f226b2a8c503adf4b4167e5aee3a0a73ed303cd13b,"[{""name_in_first_api"": ""id"", ""name_in_second_api"": ""idsList"", ""description"": ""This parameter represents the Imdb Id of a title, which can be used to retrieve detailed information about the title or its main actors.""}]",
MoviesDatabase,Anime DB,/titles/{id}/main_actors,Get All,657641d9ba8540393ec50f6c9123f15115bd4dd3a0c15a163d73dddbc1bbe156,3f8778dc539a81ca252bbbf1a3c5286dc7b6cb7ee13469148ff25c641245c380,"[{""name_in_first_api"": ""id"", ""name_in_second_api"": ""page"", ""description"": ""This parameter represents the Imdb Id of a title, which can be used to fetch main actors for a specific movie or series.""}]",
MoviesDatabase,Anime DB,/titles/{id}/main_actors,Get by id,657641d9ba8540393ec50f6c9123f15115bd4dd3a0c15a163d73dddbc1bbe156,7382f9429c286a02d92e646ae387d1f03d1aef4ddc201bea72bdf53e6ce33d43,"[{""name_in_first_api"": ""id"", ""name_in_second_api"": ""id"", ""description"": ""This parameter represents the unique identifier of the title or anime, used to retrieve detailed information.""}]",
MoviesDatabase,Advanced Movie Search,/titles/{id}/main_actors,Search by Genre,657641d9ba8540393ec50f6c9123f15115bd4dd3a0c15a163d73dddbc1bbe156,29dfaeb4e52690e574b8c62a8387d331524712833a24153c19a852f1fe26738a,"[{""name_in_first_api"": ""id"", ""name_in_second_api"": ""id"", ""description"": ""This parameter represents the Imdb Id of a title, which can be used to search for movies in the Advanced Movie Search API.""}]",
MoviesDatabase,Advanced Movie Search,/titles/{id}/main_actors,Search by Name,657641d9ba8540393ec50f6c9123f15115bd4dd3a0c15a163d73dddbc1bbe156,fcc70959abedb57d9165d4e3f30a3f3e484a685733e4e3a54ce4d14721417f47,"[{""name_in_first_api"": ""id"", ""name_in_second_api"": ""query"", ""description"": ""This parameter represents the Imdb Id of a title, which can be used to search for a movie by its name.""}]",
MoviesDatabase,Advanced Movie Search,/titles/{id}/main_actors,Get Detailed Response,657641d9ba8540393ec50f6c9123f15115bd4dd3a0c15a163d73dddbc1bbe156,b49716314b40bd81f8474858318cd562b8238311420d567333600a4ab9dd1435,"[{""name_in_first_api"": ""id"", ""name_in_second_api"": ""movie_id"", ""description"": ""This parameter represents the unique identifier of a movie title, which can be used to retrieve detailed information about the movie.""}]",
MoviesDatabase,Spotify,/titles/{id}/main_actors,Artist related,657641d9ba8540393ec50f6c9123f15115bd4dd3a0c15a163d73dddbc1bbe156,529dcb31d41271816bcf1c72ca686b3b9359cbca252aeaa95ce46366273d214c,"[{""name_in_first_api"": ""id"", ""name_in_second_api"": ""id"", ""description"": ""This parameter represents the unique identifier for a title or artist, used to retrieve detailed information.""}]",
MoviesDatabase,Spotify,/titles/{id}/main_actors,Album metadata,657641d9ba8540393ec50f6c9123f15115bd4dd3a0c15a163d73dddbc1bbe156,09753b59a07a250ac9bbfec5e2bf2a835848497d9a2b4d85b884da2ad1a2c079,"[{""name_in_first_api"": ""id"", ""name_in_second_api"": ""id"", ""description"": ""This parameter represents the unique identifier for a title in the MoviesDatabase API and an album in the Spotify API.""}]",
MoviesDatabase,Spotify,/titles/{id}/main_actors,Artist albums,657641d9ba8540393ec50f6c9123f15115bd4dd3a0c15a163d73dddbc1bbe156,65d53e7bc8e99caefd77db73dcaefdde1c8ef41c66376ca44d61e275ddb48cd3,"[{""name_in_first_api"": ""id"", ""name_in_second_api"": ""id"", ""description"": ""This parameter represents the unique identifier for a title in the MoviesDatabase API and an artist in the Spotify API.""}]",
MoviesDatabase,MoviesDatabase,/titles/x/titles-by-ids,/titles/{id}/aka,d7357c40f5149a7e308ff9f226b2a8c503adf4b4167e5aee3a0a73ed303cd13b,1f2753718bfb8270bfbab48106bc6ce49b6091a3634594f454f8981589215872,"[{""name_in_first_api"": ""idsList"", ""name_in_second_api"": ""id"", ""description"": ""This parameter represents the Imdb id of a title, which is used to retrieve additional information about the title.""}]",
MoviesDatabase,Anime DB,/titles/x/titles-by-ids,Get by id,d7357c40f5149a7e308ff9f226b2a8c503adf4b4167e5aee3a0a73ed303cd13b,7382f9429c286a02d92e646ae387d1f03d1aef4ddc201bea72bdf53e6ce33d43,"[{""name_in_first_api"": ""idsList"", ""name_in_second_api"": ""id"", ""description"": ""This parameter represents the unique identifier for a title or anime, which can be used to retrieve detailed information about it.""}]",
MoviesDatabase,Advanced Movie Search,/titles/x/titles-by-ids,Get Detailed Response,d7357c40f5149a7e308ff9f226b2a8c503adf4b4167e5aee3a0a73ed303cd13b,b49716314b40bd81f8474858318cd562b8238311420d567333600a4ab9dd1435,"[{""name_in_first_api"": ""idsList"", ""name_in_second_api"": ""movie_id"", ""description"": ""This parameter represents the IMDB ID of a movie, which is used to fetch detailed information about the movie.""}]",
MoviesDatabase,Advanced Movie Search,/titles/x/titles-by-ids,Search by Genre,d7357c40f5149a7e308ff9f226b2a8c503adf4b4167e5aee3a0a73ed303cd13b,29dfaeb4e52690e574b8c62a8387d331524712833a24153c19a852f1fe26738a,"[{""name_in_first_api"": ""idsList"", ""name_in_second_api"": ""id"", ""description"": ""This parameter represents the list of IMDb IDs for movies, which can be used to search for specific movies in the Advanced Movie Search API.""}]",
MoviesDatabase,Advanced Movie Search,/titles/x/titles-by-ids,Search by Name,d7357c40f5149a7e308ff9f226b2a8c503adf4b4167e5aee3a0a73ed303cd13b,fcc70959abedb57d9165d4e3f30a3f3e484a685733e4e3a54ce4d14721417f47,"[{""name_in_first_api"": ""idsList"", ""name_in_second_api"": ""query"", ""description"": ""This parameter represents the list of IMDb IDs separated by commas, which can be used as a query string to search for movies by name.""}]",
MoviesDatabase,Spotify,/titles/x/titles-by-ids,Album metadata,d7357c40f5149a7e308ff9f226b2a8c503adf4b4167e5aee3a0a73ed303cd13b,09753b59a07a250ac9bbfec5e2bf2a835848497d9a2b4d85b884da2ad1a2c079,"[{""name_in_first_api"": ""idsList"", ""name_in_second_api"": ""id"", ""description"": ""This parameter represents the list of IMDb IDs for movies, which can be used as the Album ID in the Spotify API to fetch metadata for those albums.""}]",
MoviesDatabase,Spotify,/titles/x/titles-by-ids,Artist related,d7357c40f5149a7e308ff9f226b2a8c503adf4b4167e5aee3a0a73ed303cd13b,529dcb31d41271816bcf1c72ca686b3b9359cbca252aeaa95ce46366273d214c,"[{""name_in_first_api"": ""idsList"", ""name_in_second_api"": ""id"", ""description"": ""This parameter represents the list of IMDB IDs for movies, which can be used to fetch related artists from Spotify.""}]",
MoviesDatabase,Spotify,/titles/x/titles-by-ids,Artist albums,d7357c40f5149a7e308ff9f226b2a8c503adf4b4167e5aee3a0a73ed303cd13b,65d53e7bc8e99caefd77db73dcaefdde1c8ef41c66376ca44d61e275ddb48cd3,"[{""name_in_first_api"": ""idsList"", ""name_in_second_api"": ""id"", ""description"": ""This parameter represents the list of IMDb IDs for movies, which can be used to fetch artist albums from Spotify.""}]",
MoviesDatabase,Anime DB,/titles/{id}/aka,Get by id,1f2753718bfb8270bfbab48106bc6ce49b6091a3634594f454f8981589215872,7382f9429c286a02d92e646ae387d1f03d1aef4ddc201bea72bdf53e6ce33d43,"[{""name_in_first_api"": ""id"", ""name_in_second_api"": ""id"", ""description"": ""This parameter represents the unique identifier of the title or anime, which is used to retrieve detailed information.""}]",
MoviesDatabase,Anime DB,/titles/{id}/aka,Get All,1f2753718bfb8270bfbab48106bc6ce49b6091a3634594f454f8981589215872,3f8778dc539a81ca252bbbf1a3c5286dc7b6cb7ee13469148ff25c641245c380,"[{""name_in_first_api"": ""id"", ""name_in_second_api"": ""page"", ""description"": ""This parameter represents the Imdb Id of a title in the MoviesDatabase API, which can be used to fetch specific details about a movie or series.""}]",
MoviesDatabase,Spotify,/titles/{id}/aka,Track lyrics,1f2753718bfb8270bfbab48106bc6ce49b6091a3634594f454f8981589215872,16bbee001e2992e26a330230551bc4690d4813a2749c758cee7eb4d87af4641a,"[{""name_in_first_api"": ""id"", ""name_in_second_api"": ""id"", ""description"": ""This parameter represents the unique identifier for a title or track, used to retrieve specific information.""}]",
MoviesDatabase,Advanced Movie Search,/titles/{id}/aka,Get Detailed Response,1f2753718bfb8270bfbab48106bc6ce49b6091a3634594f454f8981589215872,b49716314b40bd81f8474858318cd562b8238311420d567333600a4ab9dd1435,"[{""name_in_first_api"": ""id"", ""name_in_second_api"": ""movie_id"", ""description"": ""This parameter represents the unique identifier of a movie title, which can be used to retrieve detailed information about the movie.""}]",
MoviesDatabase,Spotify,/titles/{id}/aka,Album metadata,1f2753718bfb8270bfbab48106bc6ce49b6091a3634594f454f8981589215872,09753b59a07a250ac9bbfec5e2bf2a835848497d9a2b4d85b884da2ad1a2c079,"[{""name_in_first_api"": ""id"", ""name_in_second_api"": ""id"", ""description"": ""This parameter represents the unique identifier for a title in the MoviesDatabase API and an album in the Spotify API.""}]",
MoviesDatabase,Advanced Movie Search,/titles/{id}/aka,Search by Genre,1f2753718bfb8270bfbab48106bc6ce49b6091a3634594f454f8981589215872,29dfaeb4e52690e574b8c62a8387d331524712833a24153c19a852f1fe26738a,"[{""name_in_first_api"": ""id"", ""name_in_second_api"": ""id"", ""description"": ""This parameter represents the Imdb Id of a title, which can be used to search for detailed information about a specific movie or series.""}]",
MoviesDatabase,Advanced Movie Search,/titles/{id}/aka,Search by Name,1f2753718bfb8270bfbab48106bc6ce49b6091a3634594f454f8981589215872,fcc70959abedb57d9165d4e3f30a3f3e484a685733e4e3a54ce4d14721417f47,"[{""name_in_first_api"": ""id"", ""name_in_second_api"": ""query"", ""description"": ""This parameter represents the Imdb Id of a title, which can be used as a search query in the second API to find related movies.""}]",
MoviesDatabase,Spotify,/titles/{id}/aka,Artist related,1f2753718bfb8270bfbab48106bc6ce49b6091a3634594f454f8981589215872,529dcb31d41271816bcf1c72ca686b3b9359cbca252aeaa95ce46366273d214c,"[{""name_in_first_api"": ""id"", ""name_in_second_api"": ""id"", ""description"": ""This parameter represents the unique identifier for a title or artist, used to retrieve detailed information.""}]",
MoviesDatabase,Spotify,/titles/{id}/aka,Artist albums,1f2753718bfb8270bfbab48106bc6ce49b6091a3634594f454f8981589215872,65d53e7bc8e99caefd77db73dcaefdde1c8ef41c66376ca44d61e275ddb48cd3,"[{""name_in_first_api"": ""id"", ""name_in_second_api"": ""id"", ""description"": ""This parameter represents the unique identifier of a title in the MoviesDatabase API and the unique identifier of an artist in the Spotify API.""}]",
MoviesDatabase,Spotify,/titles/{id}/aka,Genre View,1f2753718bfb8270bfbab48106bc6ce49b6091a3634594f454f8981589215872,8b47cc087eb863e507b18f672277dbc0dc0ea65ea966cdf6fb9d43b7ec2a73de,"[{""name_in_first_api"": ""id"", ""name_in_second_api"": ""id"", ""description"": ""This parameter represents the unique identifier for a title in the MoviesDatabase API and a genre in the Spotify API.""}]",
MoviesDatabase,Spotify,/titles/{id}/aka,Search,1f2753718bfb8270bfbab48106bc6ce49b6091a3634594f454f8981589215872,3363fc82305d6113cf5f55d0a5e78d2235d1a24fb1061eccf194be757cb810e4,"[{""name_in_first_api"": ""id"", ""name_in_second_api"": ""q"", ""description"": ""This parameter represents the Imdb Id of a title, which can be used as a search query in the Spotify API.""}]",
Anime DB,Anime DB,Get All,Get by id,3f8778dc539a81ca252bbbf1a3c5286dc7b6cb7ee13469148ff25c641245c380,7382f9429c286a02d92e646ae387d1f03d1aef4ddc201bea72bdf53e6ce33d43,"[{""name_in_first_api"": ""_id"", ""name_in_second_api"": ""id"", ""description"": ""This parameter represents the unique identifier of the anime, which is used to retrieve detailed information about a specific anime.""}]",
Anime DB,Anime DB,Get All,Get one anime by ranking,3f8778dc539a81ca252bbbf1a3c5286dc7b6cb7ee13469148ff25c641245c380,b5dbeb2666963372a8e79300fcf90b8cdfdba8bb7dc400a55d5e7140bf066399,"[{""name_in_first_api"": ""ranking"", ""name_in_second_api"": ""rank"", ""description"": ""This parameter represents the ranking of an anime, which is used to retrieve a specific anime by its ranking.""}]",
Anime DB,Anime DB,Get All,Get Genres,3f8778dc539a81ca252bbbf1a3c5286dc7b6cb7ee13469148ff25c641245c380,6004b5323625d91508db77582b5513ddcd048e2eb420264f8edda73c76ae2b1b,"[{""name_in_first_api"": ""genres"", ""name_in_second_api"": ""_id"", ""description"": ""This parameter represents the genre of the anime, which can be used to filter anime by genre.""}]",
Anime DB,Advanced Movie Search,Get All,Search by Genre,3f8778dc539a81ca252bbbf1a3c5286dc7b6cb7ee13469148ff25c641245c380,29dfaeb4e52690e574b8c62a8387d331524712833a24153c19a852f1fe26738a,"[{""name_in_first_api"": ""genres"", ""name_in_second_api"": ""genre_ids"", ""description"": ""This parameter represents the list of genres associated with an anime or movie.""}]",
Anime DB,Advanced Movie Search,Get All,Search by Name,3f8778dc539a81ca252bbbf1a3c5286dc7b6cb7ee13469148ff25c641245c380,fcc70959abedb57d9165d4e3f30a3f3e484a685733e4e3a54ce4d14721417f47,"[{""name_in_first_api"": ""title"", ""name_in_second_api"": ""query"", ""description"": ""This parameter represents the title of the anime or movie, which can be used to search for the same or similar content in the second API.""}]",
Anime DB,Advanced Movie Search,Get All,Get Detailed Response,3f8778dc539a81ca252bbbf1a3c5286dc7b6cb7ee13469148ff25c641245c380,b49716314b40bd81f8474858318cd562b8238311420d567333600a4ab9dd1435,"[{""name_in_first_api"": ""_id"", ""name_in_second_api"": ""movie_id"", ""description"": ""This parameter represents the unique identifier of an anime or movie.""}]",
Anime DB,Advanced Movie Search,Get All,Genre List,3f8778dc539a81ca252bbbf1a3c5286dc7b6cb7ee13469148ff25c641245c380,05843e17287537ea8cb2819bb3b8451a0d25065da9399fc61c7541a316041810,"[{""name_in_first_api"": ""genres"", ""name_in_second_api"": ""genres"", ""description"": ""This parameter represents the list of genres associated with anime or movies.""}]",
Anime DB,Spotify,Get All,Artist related,3f8778dc539a81ca252bbbf1a3c5286dc7b6cb7ee13469148ff25c641245c380,529dcb31d41271816bcf1c72ca686b3b9359cbca252aeaa95ce46366273d214c,"[{""name_in_first_api"": ""_id"", ""name_in_second_api"": ""id"", ""description"": ""This parameter represents the unique identifier for an artist or anime, which can be used to fetch related data.""}]",
Anime DB,Spotify,Get All,Genre View,3f8778dc539a81ca252bbbf1a3c5286dc7b6cb7ee13469148ff25c641245c380,8b47cc087eb863e507b18f672277dbc0dc0ea65ea966cdf6fb9d43b7ec2a73de,"[{""name_in_first_api"": ""genres"", ""name_in_second_api"": ""id"", ""description"": ""This parameter represents the genre ID used to filter content in the Spotify Genre View API.""}]",
Anime DB,Advanced Movie Search,Get by id,Genre List,7382f9429c286a02d92e646ae387d1f03d1aef4ddc201bea72bdf53e6ce33d43,05843e17287537ea8cb2819bb3b8451a0d25065da9399fc61c7541a316041810,"[{""name_in_first_api"": ""genres"", ""name_in_second_api"": ""genres"", ""description"": ""This parameter represents the list of genres associated with an anime or movie.""}]",
Anime DB,Anime DB,Get by id,Get one anime by ranking,7382f9429c286a02d92e646ae387d1f03d1aef4ddc201bea72bdf53e6ce33d43,b5dbeb2666963372a8e79300fcf90b8cdfdba8bb7dc400a55d5e7140bf066399,"[{""name_in_first_api"": ""ranking"", ""name_in_second_api"": ""rank"", ""description"": ""This parameter represents the ranking of the anime, which can be used to retrieve the anime by its ranking.""}]",
Anime DB,Advanced Movie Search,Get by id,Search by Genre,7382f9429c286a02d92e646ae387d1f03d1aef4ddc201bea72bdf53e6ce33d43,29dfaeb4e52690e574b8c62a8387d331524712833a24153c19a852f1fe26738a,"[{""name_in_first_api"": ""genres"", ""name_in_second_api"": ""genre_ids"", ""description"": ""This parameter represents the list of genres associated with an anime or movie.""}]",
Anime DB,Advanced Movie Search,Get by id,Get Detailed Response,7382f9429c286a02d92e646ae387d1f03d1aef4ddc201bea72bdf53e6ce33d43,b49716314b40bd81f8474858318cd562b8238311420d567333600a4ab9dd1435,"[{""name_in_first_api"": ""id"", ""name_in_second_api"": ""movie_id"", ""description"": ""This parameter represents the unique identifier for an anime or movie, used to retrieve detailed information.""}]",
